IdTok;IdProd;Niv;SegNorm;SegTrans;PhonNorm;PhonTrans;SyllabNorm;SyllabTrans;Categorie;Lemme;StatuErreurSimp;StatutErreur;StatutSegm;Genre;Nombre;BaseAdjNorm;GenreAdjNorm;NombreAdjNorm;BaseAdjTrans;GenreAdjTrans;NombreAdjTrans;ErreurAdjBase;ErreurAdjGenre;ErreurAdjNombre;VerPers;BaseVerForme;DesiVerForme;BaseVerProd;DesiVerProd;ErrVerBase;ErrVerDes;ErrVerBaseEtDes
EC-CM2-2018-XX-D1-S1105-V1-82-82;1105;CM2;dut;dut;dduu;dduu;dut;dut;VER:simp;devoir;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;P3;d;ut;d;ut;0;0;0
EC-CM2-2018-XX-D1-S1105-V1-83-83;1105;CM2;repartir;repartir;rreeppaarrttiirr;rreeppaarrttiirr;re-par-tir;re-par-tir;VER:infi;repartir;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;repart;ir;repart;ir;0;0;0
EC-CM2-2018-XX-D1-S1105-V1-84-84;1105;CM2;pour;pour;ppourr;ppourr;pour;pour;PRP;pour;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-85-85;1105;CM2;un;un;un;un;un;un;DET:ART;un;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-86-86;1105;CM2;autre;autre;nnauttrree;nnauttrree;au-tre;au-tre;ADJ;autre;_;01-Normé;01-Normé;_;s;autre;;;autre;;;0;0;0;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-87-87;1105;CM2;voyage;voyage;vvwwaayyaajj;vvwwaayyaajj;vo-ya-ge;vo-ya-ge;NOM;voyage;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-88-88;1105;CM2;:;:;##;##;_;_;PUN;:;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-89-89;1105;CM2;«;«;????;????;«;«;PUN:cit;«;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-90-90;1105;CM2;<dialogue>;_;##;_;_;_;[BAL];<dialogue>;_;09-Non pertinent;06-Omis;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-91-91;1105;CM2;-;-;##;##;---;---;PUN;-;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-92-92;1105;CM2;Viens;Viens;vvyyin;vvyyin;Viens;Viens;NAM;<unknown>;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-93-93;1105;CM2;avec;avec;aavvaikk;aavvaikk;a-vec;a-vec;PRP;avec;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-94-94;1105;CM2;moi;moi;mmwwaa;mmwwaa;moi;moi;PRO:PER;moi;_;01-Normé;01-Normé;_;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-95-95;1105;CM2;au;au;au;au;au;au;PRP:det;au;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-96-96;1105;CM2;Brésil;Brésil;bbrreizziill;bbrreizziill;Bré-sil;Bré-sil;NAM;Brésil;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-97-97;1105;CM2;,;,;##;##;_;_;PUN;,;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-98-98;1105;CM2;s\';s\';ss;ss;s\';s\';PRO:PER;se;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-99-99;1105;CM2;il;il;iill;iill;il;il;PRO:PER;il;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-100-100;1105;CM2;te;te;ttee;ttee;te;te;PRO:PER;te;_;01-Normé;01-Normé;_;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-101-101;1105;CM2;plait;plait;ppllai;ppllai;plait;plait;VER:pres;plaire;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;P3;plai;t;plai;t;0;0;0
EC-CM2-2018-XX-D1-S1105-V1-102-102;1105;CM2;!;!;##;##;_;_;SENT;!;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-103-103;1105;CM2;</sent>;</sent>;##;##;_;</sent>;[ZTRM->EXCEPTION];</sent>;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-104-104;1105;CM2;<sent>;<sent>;##;##;_;<sent>;[ZTRM->EXCEPTION];<sent>;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-105-105;1105;CM2;Pitié;Pitié;ppiittyyei;ppiittyyei;pi-tié;pi-tié;NOM;pitié;_;01-Normé;01-Normé;f;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-106-106;1105;CM2;viens;viens;vvyyin;vvyyin;viens;viens;VER:pres;venir;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;P1|P2;vien;s;vien;s;0;0;0
EC-CM2-2018-XX-D1-S1105-V1-107-107;1105;CM2;avec;avec;aavvaikk;aavvaikk;a-vec;a-vec;PRP;avec;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-108-108;1105;CM2;moi;moi;mmwwaa;mmwwaa;moi;moi;PRO:PER;moi;_;01-Normé;01-Normé;_;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-109-109;1105;CM2;!;!;##;##;_;_;SENT;!;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-110-110;1105;CM2;</dialogue>;_;##;_;_;_;[BAL];</dialogue>;_;09-Non pertinent;06-Omis;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-111-111;1105;CM2;<p/>;_;##;_;_;_;[BAL];<p/>;_;09-Non pertinent;06-Omis;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-112-112;1105;CM2;_;</sent>;_;##;_;</sent>;_;_;_;09-Non pertinent;07-Inséré;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-113-113;1105;CM2;<dialogue>;_;##;_;_;_;[BAL];<dialogue>;_;09-Non pertinent;06-Omis;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-114-114;1105;CM2;_;<sent>;_;##;_;<sent>;_;_;_;09-Non pertinent;07-Inséré;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-115-115;1105;CM2;-;-;##;##;---;---;PUN;-;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-116-116;1105;CM2;Oh;Oh;oo;oo;Oh;Oh;INT;oh;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-117-117;1105;CM2;oui;oui;wwii;wwii;oui;oui;INT;oui;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-118-118;1105;CM2;je;je;jjee;jjee;je;je;PRO:PER;je;_;01-Normé;01-Normé;_;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-119-119;1105;CM2;serai;serai;sseerrai;sseerrai;se-rai;se-rai;VER:futu;être;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;P1;se;rai;se;rai;0;0;0
EC-CM2-2018-XX-D1-S1105-V1-120-120;1105;CM2;ravi;ravi;rraavvii;rraavvii;ra-vi;ra-vi;VER:pper;ravir;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;rav;i;rav;i;0;0;0
EC-CM2-2018-XX-D1-S1105-V1-121-121;1105;CM2;de;de;ddee;ddee;de;de;PRP;de;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-122-122;1105;CM2;partir;partir;ppaarrttiirr;ppaarrttiirr;par-tir;par-tir;VER:infi;partir;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;part;ir;part;ir;0;0;0
EC-CM2-2018-XX-D1-S1105-V1-123-123;1105;CM2;avec;avec;aavvaikk;aavvaikk;a-vec;a-vec;PRP;avec;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-124-124;1105;CM2;toi;toi;ttwwaa;ttwwaa;toi;toi;PRO:PER;toi;_;01-Normé;01-Normé;_;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-125-125;1105;CM2;!;!;##;##;_;_;SENT;!;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-126-126;1105;CM2;</dialogue>;_;##;_;_;_;[BAL];</dialogue>;_;09-Non pertinent;06-Omis;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-127-127;1105;CM2;<p/>;_;##;_;_;_;[BAL];<p/>;_;09-Non pertinent;06-Omis;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-128-128;1105;CM2;_;</sent>;_;##;_;</sent>;_;_;_;09-Non pertinent;07-Inséré;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-129-129;1105;CM2;<dialogue>;_;##;_;_;_;[BAL];<dialogue>;_;09-Non pertinent;06-Omis;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-130-130;1105;CM2;_;<sent>;_;##;_;<sent>;_;_;_;09-Non pertinent;07-Inséré;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-131-131;1105;CM2;-;-;##;##;---;---;PUN;-;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-132-132;1105;CM2;Très;Très;ttrraiss;ttrraiss;Très;Très;ADV;très;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-133-133;1105;CM2;bien;bien;bbyyin;bbyyin;bien;bien;ADV;bien;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-134-134;1105;CM2;!;!;##;##;_;_;SENT;!;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-135-135;1105;CM2;</sent>;</sent>;##;##;_;</sent>;[ZTRM->EXCEPTION];</sent>;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-136-136;1105;CM2;<sent>;<sent>;##;##;_;<sent>;[ZTRM->EXCEPTION];<sent>;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-137-137;1105;CM2;En;En;an;an;en;en;PRP;en;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-138-138;1105;CM2;route;route;rroutt;rroutt;rou-te;rou-te;NOM;route;_;01-Normé;01-Normé;f;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-139-139;1105;CM2;pour;pour;ppourr;ppourr;pour;pour;PRP;pour;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-140-140;1105;CM2;le;le;llee;llee;le;le;DET:ART;le;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-141-141;1105;CM2;Brésil;Brésil;bbrreizziill;bbrreizziill;Bré-sil;Bré-sil;NAM;Brésil;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-142-142;1105;CM2;!;!;##;##;_;_;SENT;!;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-143-143;1105;CM2;»;»;????;????;»;»;PUN:cit;»;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-144-144;1105;CM2;</dialogue>;_;##;_;_;_;[BAL];</dialogue>;_;09-Non pertinent;06-Omis;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-145-145;1105;CM2;Et;Et;ei;ei;Et;Et;NOM;<unknown>;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-146-146;1105;CM2;il;il;iill;iill;il;il;PRO:PER;il;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-147-147;1105;CM2;<revision/>;_;##;_;_;_;[BAL];<revision/>;_;09-Non pertinent;06-Omis;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-148-148;1105;CM2;partirent;partirent;ppaarrttiirr;ppaarrttiirr;par-ti-rent;par-ti-rent;VER:simp;partir;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;P6;part;irent;part;irent;0;0;0
EC-CM2-2018-XX-D1-S1105-V1-149-149;1105;CM2;/;_;##;_;_;_;PUN;/;_;09-Non pertinent;06-Omis;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-150-150;1105;CM2;pour;pour;ppourr;ppourr;pour;pour;PRP;pour;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-151-151;1105;CM2;le;le;llee;llee;le;le;DET:ART;le;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-152-152;1105;CM2;Brésil;Brésil;bbrreizziill;bbrreizziill;Bré-sil;Bré-sil;NAM;Brésil;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-153-153;1105;CM2;.;.;##;##;_;_;SENT;.;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-154-154;1105;CM2;_;</sent>;_;##;_;</sent>;_;_;_;09-Non pertinent;07-Inséré;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-155-155;1105;CM2;<revision/>;_;##;_;_;_;[BAL];<revision/>;_;09-Non pertinent;06-Omis;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-156-156;1105;CM2;_;<sent>;_;##;_;<sent>;_;_;_;09-Non pertinent;07-Inséré;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-157-157;1105;CM2;Ils;Ils;iillss;iill;Ils;ils;PRO:PER;il;_;01-Normé;01-Normé;m;p;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-158-158;1105;CM2;prirent;prirent;pprriirr;pprriirr;pri-rent;pri-rent;VER:simp;prendre;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;P6;pr;irent;pr;irent;0;0;0
EC-CM2-2018-XX-D1-S1105-V1-159-159;1105;CM2;l\';l\';ll;ll;l\';l\';DET:ART;le;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-160-160;1105;CM2;avion;avion;aavvyyon;aavvyyon;a-vion;a-vion;NOM;avion;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-161-161;1105;CM2;pendant;pendant;ppanddan;ppanddan;pen-dant;pen-dant;PRP;pendant;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-162-162;1105;CM2;8h;8h;????;????;8h;8h;NOM;<unknown>;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-163-163;1105;CM2;:;:;##;##;_;_;PUN;:;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-164-164;1105;CM2;<dialogue>;_;##;_;_;_;[BAL];<dialogue>;_;09-Non pertinent;06-Omis;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-165-165;1105;CM2;«;«;????;????;«;«;PUN:cit;«;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-166-166;1105;CM2;-;-;##;##;---;---;PUN;-;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-167-167;1105;CM2;Je;Je;jjee;jjee;Je;Je;PRO:PER;je;_;01-Normé;01-Normé;_;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-168-168;1105;CM2;suis;suis;ssuyii;ssuyii;suis;suis;VER:pres;suivre|être;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;P3;suis;;suis;;0;0;0
EC-CM2-2018-XX-D1-S1105-V1-169-169;1105;CM2;content;content;kkonttan;kkonttan;con-tent;con-tent;ADJ;content;_;01-Normé;01-Normé;m;s;content;;;content;;;0;0;0;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-170-170;1105;CM2;que;que;kkee;kkee;que;que;KON;que;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-171-171;1105;CM2;mon;mon;mmon;mmon;mon;mon;DET:POS;mon;_;01-Normé;01-Normé;_;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-172-172;1105;CM2;meilleur;meilleur;mmaiyyoerr;mmaiyyoerr;meil-leur;meil-leur;ADJ;meilleur;_;01-Normé;01-Normé;m;s;meilleur;;;meilleur;;;0;0;0;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-173-173;1105;CM2;ami;ami;aammii;aammii;a-mi;a-mi;NOM;ami;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-174-174;1105;CM2;parte;part;ppaarrttee;ppaarr;par-te;part;VER:subp;partir;_;05-ApproxGraphique;01-Normé;_;_;_;_;_;_;_;_;_;_;_;P1;part;e;part;;0;1;0
EC-CM2-2018-XX-D1-S1105-V1-175-175;1105;CM2;avec;avec;aavvaikk;aavvaikk;a-vec;a-vec;PRP;avec;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-176-176;1105;CM2;moi;moi;mmwwaa;mmwwaa;moi;moi;PRO:PER;moi;_;01-Normé;01-Normé;_;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-177-177;1105;CM2;</dialogue>;_;##;_;_;_;[BAL];</dialogue>;_;09-Non pertinent;06-Omis;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-178-178;1105;CM2;_;.;_;##;_;_;_;_;_;09-Non pertinent;07-Inséré;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-179-179;1105;CM2;dit;dit;ddii;ddii;dit;dit;VER:pres;dire;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;P3;di;t;di;t;0;0;0
EC-CM2-2018-XX-D1-S1105-V1-180-180;1105;CM2;-;-;##;##;---;---;PRO:PER;il;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-181-181;1105;CM2;il;il;iill;iill;il;il;PRO:PER;il;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-182-182;1105;CM2;avec;avec;aavvaikk;aavvaikk;a-vec;a-vec;PRP;avec;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-183-183;1105;CM2;son;son;sson;sson;son;son;DET:POS;son;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-184-184;1105;CM2;accent;accent;nnaakkssan;nnaakkssan;ac-cent;ac-cent;NOM;accent;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-185-185;1105;CM2;chinois;chinois;chiinnwwaa;chiinnwwaa;chi-nois;chi-nois;ADJ;chinois;_;01-Normé;01-Normé;m;_;chinois;;;chinois;;;0;0;0;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-186-186;1105;CM2;<p/>;_;##;_;_;_;[BAL];<p/>;_;09-Non pertinent;06-Omis;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-187-187;1105;CM2;<dialogue>;_;##;_;_;_;[BAL];<dialogue>;_;09-Non pertinent;06-Omis;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-188-188;1105;CM2;-;-;##;##;---;---;PUN;-;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-189-189;1105;CM2;Moi;Moi;mmauii;mmauii;Moi;Moi;NOM;moi;_;01-Normé;01-Normé;m;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-190-190;1105;CM2;également;également;eiggaalleemman;eiggaalleemman;é-ga-le-ment;é-ga-le-ment;ADV;également;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-191-191;1105;CM2;.;.;##;##;_;_;SENT;.;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-192-192;1105;CM2;</dialogue>;_;##;_;_;_;[BAL];</dialogue>;_;09-Non pertinent;06-Omis;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-193-193;1105;CM2;dit;dit;ddii;ddii;dit;dit;VER:pres;dire;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;P3;di;t;di;t;0;0;0
EC-CM2-2018-XX-D1-S1105-V1-194-194;1105;CM2;-;-;##;##;---;---;PRO:PER;il;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-195-195;1105;CM2;il;il;iill;iill;il;il;PRO:PER;il;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-196-196;1105;CM2;avec;avec;aavvaikk;aavvaikk;a-vec;a-vec;PRP;avec;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-197-197;1105;CM2;son;son;sson;sson;son;son;DET:POS;son;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1105-V1-198-198;1105;CM2;accent;accent;nnaakkssan;nnaakkssan;ac-cent;ac-cent;NOM;accent;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
