IdTok;IdProd;Niv;SegNorm;SegTrans;PhonNorm;PhonTrans;SyllabNorm;SyllabTrans;Categorie;Lemme;StatuErreurSimp;StatutErreur;StatutSegm;Genre;Nombre;BaseAdjNorm;GenreAdjNorm;NombreAdjNorm;BaseAdjTrans;GenreAdjTrans;NombreAdjTrans;ErreurAdjBase;ErreurAdjGenre;ErreurAdjNombre;VerPers;BaseVerForme;DesiVerForme;BaseVerProd;DesiVerProd;ErrVerBase;ErrVerDes;ErrVerBaseEtDes
EC-CM2-2018-XX-D1-S1850-V1-1-1;1850;CM2;<sent>;<sent>;##;##;_;<sent>;[ZTRM->EXCEPTION];<sent>;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-2-2;1850;CM2;<titre>;<titre>;##;##;_;<titre>;[BAL];<titre>;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-3-3;1850;CM2;Le;Le;llee;llee;Le;Le;DET:ART;le;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-4-4;1850;CM2;robot;robot;rroobbau;rroobbau;ro-bot;ro-bot;NOM;robot;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-5-5;1850;CM2;H;H;aach;aach;H;H;NAM;H;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-6-6;1850;CM2;.;.;##;##;_;_;ABR;.;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-7-7;1850;CM2;</sent>;</sent>;##;##;_;</sent>;[ZTRM->EXCEPTION];</sent>;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-8-8;1850;CM2;<sent>;<sent>;##;##;_;<sent>;[ZTRM->EXCEPTION];<sent>;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-9-9;1850;CM2;Deuzio;Deuzio;ddeuzzyyau;ddeuzzyyau;Deu-zio;Deu-zio;NAM;Deuzio;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-10-10;1850;CM2;</titre>;</titre>;##;##;_;</titre>;[BAL];</titre>;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-11-11;1850;CM2;Il;Il;iill;iill;Il;Il;PRO/PER;il;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-12-12;1850;CM2;était;était;eittai;eittai;é-tait;é-tait;VER:impf;être;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;P3;ét;ait;ét;ait;0;0;0
EC-CM2-2018-XX-D1-S1850-V1-13-13;1850;CM2;une;une;uunn;uunn;u-ne;u-ne;DET:ART;un;_;01-Normé;01-Normé;f;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-14-14;1850;CM2;fois;fois;ffwwaa;ffwwaa;fois;fois;NOM;fois;_;01-Normé;01-Normé;f;p;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-15-15;1850;CM2;un;un;un;un;un;un;DET:ART;un;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-16-16;1850;CM2;robot;robot;rroobbau;rroobbau;ro-bot;ro-bot;NOM;robot;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-17-17;1850;CM2;nommé;nommait;nnoommei;nnoommai;nom-mé;nom-mait;VER:pper;nommer;_;03-Archi;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;nomm;é;nomm;ait;0;1;0
EC-CM2-2018-XX-D1-S1850-V1-18-18;1850;CM2;H;H;aach;aach;H;H;NAM;H;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-19-19;1850;CM2;.;.;##;##;_;_;ABR;.;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-20-20;1850;CM2;</sent>;</sent>;##;##;_;</sent>;[ZTRM->EXCEPTION];</sent>;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-21-21;1850;CM2;<sent>;<sent>;##;##;_;<sent>;[ZTRM->EXCEPTION];<sent>;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-22-22;1850;CM2;Deuzio;Deuzio;ddeuzzyyau;ddeuzzyyau;Deu-zio;Deu-zio;NAM;Deuzio;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-23-23;1850;CM2;,;,;##;##;_;_;PUN;,;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-24-24;1850;CM2;il;il;iill;iill;il;il;PRO:PER;il;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-25-25;1850;CM2;était;était;eittai;eittai;é-tait;é-tait;VER:impf;être;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;P3;ét;ait;ét;ait;0;0;0
EC-CM2-2018-XX-D1-S1850-V1-26-26;1850;CM2;très;très;ttrrai;ttrrai;très;très;ADV;très;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-27-27;1850;CM2;gentil;gentil;jjanttii;jjanttii;gen-til;gen-til;ADJ;gentil;_;01-Normé;01-Normé;m;s;gentil;;;gentil;;;0;0;0;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-28-28;1850;CM2;et;et;ei;ei;et;et;KON;et;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-29-29;1850;CM2;si;si;ssii;ssii;si;si;ADV;si;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-30-30;1850;CM2;mignon;mignon;mmiinnyyon;mmiinnyyon;mi-gnon;mi-gnon;ADJ;mignon;_;01-Normé;01-Normé;m;s;mignon;;;mignon;;;0;0;0;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-31-31;1850;CM2;.;.;##;##;_;_;SENT;.;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-32-32;1850;CM2;</sent>;</sent>;##;##;_;</sent>;[ZTRM->EXCEPTION];</sent>;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-33-33;1850;CM2;<sent>;<sent>;##;##;_;<sent>;[ZTRM->EXCEPTION];<sent>;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-34-34;1850;CM2;Mais;Mais;mmai;mmai;mais;mais;KON;mais;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-35-35;1850;CM2;tout;tout;ttou;ttou;tout;tout;PRO:IND;tout;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-36-36;1850;CM2;le;le;llee;llee;le;le;DET:ART;le;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-37-37;1850;CM2;monde;monde;mmondd;mmondd;mon-de;mon-de;NOM;monde;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-38-38;1850;CM2;n\';n\';nn;nn;n\';n\';ADV;ne;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-39-39;1850;CM2;était;était;eittai;eittai;é-tait;é-tait;VER:impf;être;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;P3;ét;ait;ét;ait;0;0;0
EC-CM2-2018-XX-D1-S1850-V1-40-40;1850;CM2;pas;pas;ppaa;ppaa;pas;pas;ADV;pas;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-41-41;1850;CM2;du;du;dduu;dduu;du;du;PRP:det;du;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-42-42;1850;CM2;même;même;mmaimm;mmaimm;mê-me;mê-me;ADJ;même;_;01-Normé;01-Normé;_;s;même;;;même;;;0;0;0;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-43-43;1850;CM2;avis;avis;aavvii;aavvii;a-vis;a-vis;NOM;avis;_;01-Normé;01-Normé;m;p;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-44-44;1850;CM2;comme;comme;kkoomm;kkoomm;com-me;com-me;KON;comme;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-45-45;1850;CM2;le;le;llee;llee;le;le;DET:ART;le;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-46-46;1850;CM2;loup;loup;llou;llou;loup;loup;NOM;loup;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-47-47;1850;CM2;Snif;snif;ssnniiff;ssnniiff;Snif;snif;INT;snif;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-48-48;1850;CM2;.;.;##;##;_;_;SENT;.;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-49-49;1850;CM2;</sent>;</sent>;##;##;_;</sent>;[ZTRM->EXCEPTION];</sent>;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-50-50;1850;CM2;<sent>;<sent>;##;##;_;<sent>;[ZTRM->EXCEPTION];<sent>;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-51-51;1850;CM2;Il;Il;iill;iill;il;il;PRO:PER;il;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-52-52;1850;CM2;surveillait;surveillait;ssuurrvvaiyyai;ssuurrvvaiyyai;sur-veil-lait;sur-veil-lait;VER:impf;surveiller;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;P3;surveill;ait;surveill;ait;0;0;0
EC-CM2-2018-XX-D1-S1850-V1-53-53;1850;CM2;la;la;llaa;llaa;la;la;DET:ART;le;_;01-Normé;01-Normé;f;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-54-54;1850;CM2;moindre;moindre;mmwwinddrree;mmwwinddrree;moin-dre;moin-dre;ADJ;moindre;_;01-Normé;01-Normé;_;s;moindre;;;moindre;;;0;0;0;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-55-55;1850;CM2;erreur;erreur;airroerr;airroerr;er-reur;er-reur;NOM;erreur;_;01-Normé;01-Normé;f;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-56-56;1850;CM2;que;que;kkee;kkee;que;que;PRO:REL;que;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-57-57;1850;CM2;pouvait;pouvait;ppouvvai;ppouvvai;pou-vait;pou-vait;VER:impf;pouvoir;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;P3;pouv;ait;pouv;ait;0;0;0
EC-CM2-2018-XX-D1-S1850-V1-58-58;1850;CM2;commettre;commaître;kkoommaittrree;kkoommaittrree;com-met-tre;com-maî-tre;VER:infi;commettre;_;02-Phono;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;commett;re;commaît;re;1;0;0
EC-CM2-2018-XX-D1-S1850-V1-59-59;1850;CM2;le;le;llee;llee;le;le;DET:ART;le;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-60-60;1850;CM2;robot;robot;rroobbau;rroobbau;ro-bot;ro-bot;NOM;robot;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-61-61;1850;CM2;pour;pour;ppourr;ppourr;pour;pour;PRP;pour;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-62-62;1850;CM2;qu\';qu\';kk;kk;qu\';qu\';PRO:REL;que;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-63-63;1850;CM2;il;il;iill;iill;il;il;PRO:PER;il;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-64-64;1850;CM2;soit;soit;sswwaa;sswwaa;soit;soit;VER:subp;être;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;P3;soi;t;soi;t;0;0;0
EC-CM2-2018-XX-D1-S1850-V1-65-65;1850;CM2;rejeté;regetait;rreejjeettei;rreejjeettai;re-je-té;re-ge-tait;VER:pper;rejeter;_;03-Archi;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;rejet;é;regetait;µ;0;0;1
EC-CM2-2018-XX-D1-S1850-V1-66-66;1850;CM2;par;par;ppaarr;ppaarr;par;par;PRP;par;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-67-67;1850;CM2;_;_;_;_;_;_;_;_;_;09-Non pertinent;06-Omis;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-68-68;1850;CM2;tout;tout;ttou;_;tout;_;PRO:IND;tout;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-69-69;1850;CM2;le;le;llee;llee;le;le;DET:ART;le;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-70-70;1850;CM2;monde;monde;mmondd;mmondd;mon-de;mon-de;NOM;monde;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-71-71;1850;CM2;.;.;##;##;_;_;SENT;.;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-72-72;1850;CM2;</sent>;</sent>;##;##;_;</sent>;[ZTRM->EXCEPTION];</sent>;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-73-73;1850;CM2;<sent>;<sent>;##;##;_;<sent>;[ZTRM->EXCEPTION];<sent>;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-74-74;1850;CM2;Un;Un;un;un;un;un;DET:ART;un;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-75-75;1850;CM2;jour;jour;jjourr;jjourr;jour;jour;NOM;jour;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-76-76;1850;CM2;le;le;llee;llee;le;le;DET:ART;le;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-77-77;1850;CM2;loup;loup;llou;llou;loup;loup;NOM;loup;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-78-78;1850;CM2;lui;lui;lluyii;lluyii;lui;lui;PRO:PER;lui;_;01-Normé;01-Normé;_;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-79-79;1850;CM2;proposa;proposa;pprrooppoozzaa;pprrooppoozzaa;pro-po-sa;pro-po-sa;VER:simp;proposer;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;P3;propos;a;propos;a;0;0;0
EC-CM2-2018-XX-D1-S1850-V1-80-80;1850;CM2;d\';d\';dd;dd;d\';d\';PRP;de;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-81-81;1850;CM2;aller;aller;aallei;aallei;al-ler;al-ler;VER:infi;aller;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;all;er;all;er;0;0;0
EC-CM2-2018-XX-D1-S1850-V1-82-82;1850;CM2;se;se;ssee;ssee;se;se;PRO:PER;se;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-83-83;1850;CM2;promener;prommenait;pprroommeennei;pprroommeennai;pro-me-ner;prom-me-nait;VER:infi;promener;_;03-Archi;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;promen;er;prommenait;µ;0;0;1
EC-CM2-2018-XX-D1-S1850-V1-84-84;1850;CM2;dans;dans;ddan;ddan;dans;dans;PRP;dans;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-85-85;1850;CM2;la;la;llaa;llaa;la;la;DET:ART;le;_;01-Normé;01-Normé;f;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-86-86;1850;CM2;forêt;forêt;ffoorrai;ffoorrai;fo-rêt;fo-rêt;NOM;forêt;_;01-Normé;01-Normé;f;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-87-87;1850;CM2;.;.;##;##;_;_;SENT;.;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-88-88;1850;CM2;</sent>;</sent>;##;##;_;</sent>;[ZTRM->EXCEPTION];</sent>;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-89-89;1850;CM2;<sent>;<sent>;##;##;_;<sent>;[ZTRM->EXCEPTION];<sent>;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-90-90;1850;CM2;Et;Et;ei;ei;et;et;KON;et;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-91-91;1850;CM2;le;le;llee;llee;le;le;DET:ART;le;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-92-92;1850;CM2;robot;robot;rroobbau;rroobbau;ro-bot;ro-bot;NOM;robot;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-93-93;1850;CM2;accepta;accepta;aakkssaippttaa;aakkssaippttaa;ac-cep-ta;ac-cep-ta;VER:simp;accepter;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;P3;accept;a;accept;a;0;0;0
EC-CM2-2018-XX-D1-S1850-V1-94-94;1850;CM2;.;.;##;##;_;_;SENT;.;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-95-95;1850;CM2;<p/>;_;##;_;_;_;[BAL];<p/>;_;09-Non pertinent;06-Omis;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-96-96;1850;CM2;_;</sent>;_;##;_;</sent>;_;_;_;09-Non pertinent;07-Inséré;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-97-97;1850;CM2;_;<sent>;_;##;_;<sent>;_;_;_;09-Non pertinent;07-Inséré;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-98-98;1850;CM2;Deux;Deux;ddeu;ddeu;Deux;deux;NUM;deux;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-99-99;1850;CM2;jours;jours;jjourr;jjourr;jours;jours;NOM;jour;_;01-Normé;01-Normé;m;p;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-100-100;1850;CM2;plus;plus;pplluuss;pplluuss;plus;plus;ADV;plus;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-101-101;1850;CM2;tard;tard;ttaarr;ttaarr;tard;tard;ADV;tard;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-102-102;1850;CM2;.;.;##;##;_;_;SENT;.;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-103-103;1850;CM2;_;</sent>;_;##;_;</sent>;_;_;_;09-Non pertinent;07-Inséré;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-104-104;1850;CM2;<p/>;_;##;_;_;_;[BAL];<p/>;_;09-Non pertinent;06-Omis;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-105-105;1850;CM2;_;<sent>;_;##;_;<sent>;_;_;_;09-Non pertinent;07-Inséré;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-106-106;1850;CM2;H;H;aach;aach;H;[XPREF->propername_1->EXCEPTION];NAM;H;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-107-107;1850;CM2;.;.;##;aach;_;H.;ABR;.;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-108-108;1850;CM2;</sent>;</sent>;##;##;_;</sent>;[ZTRM->EXCEPTION];</sent>;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-109-109;1850;CM2;<sent>;<sent>;##;##;_;<sent>;[ZTRM->EXCEPTION];<sent>;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-110-110;1850;CM2;Deuzio;Deuzio;ddeuzzyyau;ddeuzzyyau;Deu-zio;Deu-zio;NAM;Deuzio;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-111-111;1850;CM2;partit;partit;ppaarrttii;ppaarrttii;par-tit;par-tit;VER:simp;partir;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;P3;part;it;part;it;0;0;0
EC-CM2-2018-XX-D1-S1850-V1-112-112;1850;CM2;avec;avec;aavvaikk;aavvaikk;a-vec;a-vec;PRP;avec;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-113-113;1850;CM2;le;le;llee;llee;le;le;DET:ART;le;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-114-114;1850;CM2;loup;loup;llou;llou;loup;loup;NOM;loup;_;01-Normé;01-Normé;m;s;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-115-115;1850;CM2;.;.;##;##;_;_;SENT;.;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
EC-CM2-2018-XX-D1-S1850-V1-116-116;1850;CM2;</sent>;</sent>;##;##;_;</sent>;[ZTRM->EXCEPTION];</sent>;_;01-Normé;01-Normé;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_;_
